Date,Store Number,City,Zip Code,County,Total Sales to Store (Dollars)
11/09/2016,4514,Fort Dodge,50501,WEBSTER,$328.60
11/16/2016,3909,Melcher-Dallas,50163,Marion,$2551.44
12/22/2016,4665,Ankeny,50021,POLK,$1619.54
12/14/2016,4234,Spencer,51301,CLAY,$2061.25
10/10/2016,3762,Windsor Heights,50322,Polk,$5224.78
10/31/2016,4986,Floyd,50435,FLOYD,$4725.33
12/21/2016,2623,Sioux City,51104,WOODBURY,$23411.71
10/18/2016,4324,Dayton,50530,WEBSTER,$723.98
11/07/2016,4155,Marion,52302,LINN,$894.09
11/02/2016,5279,Ames,50010,STORY,$262.87
12/05/2016,5260,Muscatine,52761,MUSCATINE,$599.59
12/14/2016,5106,DeWitt,52742,CLINTON,$5537.89
10/20/2016,4230,Clive,50325,POLK,$1178.80
12/15/2016,5107,Windsor Heights,50311,Polk,$754.74
12/14/2016,4884,Sioux City,51106,WOODBURY,$933.28
10/18/2016,3926,Iowa City,52240,JOHNSON,$9054.84
10/20/2016,3713,Mason City,50401,CERRO GORD,$4996.44
11/15/2016,4449,Urbandale,50322,POLK,$854.67
11/07/2016,5204,Burlington,52601,DES MOINES,$1828.17
12/06/2016,4310,Cherokee,51012,CHEROKEE,$1185.90
10/07/2016,4042,Glenwood,51534,MILLS,$480.78
10/10/2016,3488,Bellevue,52031,JACKSON,$1955.25
11/22/2016,2649,Dubuque,52001,DUBUQUE,$13421.80
12/09/2016,4147,Cedar Falls,50613,BLACK HAWK,$2461.70
10/26/2016,5309,Des Moines,50314,POLK,$605.08
12/20/2016,2649,Dubuque,52001,DUBUQUE,$9540.75
10/12/2016,5268,Atkins,52206,BENTON,$616.98
10/10/2016,2650,Harlan,51537,SHELBY,$11654.06
10/25/2016,5235,Waukee,50263,DALLAS,$1096.02
11/21/2016,4993,Keokuk,52632,LEE,$1674.13
12/22/2016,4158,Carroll,51401,CARROLL,$2921.92
12/09/2016,4453,Forest City,50436,WINNEBAGO,$1681.17
11/14/2016,2613,Council Bluffs,51501,POTTAWATTA,$15205.65
11/28/2016,5210,Clarinda,51632,PAGE,$754.63
10/31/2016,4152,Missouri Valley,51555,HARRISON,$4288.50
11/29/2016,5151,Ida Grove,51445,IDA,$3514.11
11/16/2016,4271,Centerville,52544,APPANOOSE,$867.06
10/12/2016,4770,Hudson,50643,BLACK HAWK,$1664.70
10/31/2016,5295,Waterloo,50702,BLACK HAWK,$1190.76
12/01/2016,4158,Carroll,51401,CARROLL,$2616.87
10/03/2016,5271,Winthrop,50682,BUCHANAN,$802.37
10/31/2016,3621,Sheldon,51201,OBRIEN,$4332.73
11/29/2016,4461,Windsor Heights,50324,Polk,$820.77
10/12/2016,4557,Traer,50675,TAMA,$1592.58
11/18/2016,3842,Bancroft,50517,KOSSUTH,$7160.39
10/14/2016,2628,Eldora,50627,HARDIN,$2397.52
11/02/2016,3990,Oskaloosa,52577,MAHASKA,$6301.15
11/30/2016,4952,Davenport,52804,SCOTT,$2161.02
11/02/2016,3879,Sioux City,51106,WOODBURY,$2993.70
10/13/2016,5247,Rockwell,50469,CERRO GORD,$1099.80
10/03/2016,4633,Carter Lake,51510,POTTAWATTA,$1014.49
11/04/2016,4172,Alden,50006,HARDIN,$932.28
11/23/2016,2233,Spirit Lake,51360,DICKINSON,$5490.25
10/27/2016,2635,Davenport,52807,SCOTT,$15527.22
10/31/2016,2839,Davenport,52804,SCOTT,$1087.68
12/14/2016,4735,Ottumwa,52501,WAPELLO,$2665.89
12/08/2016,2565,Spencer,51301,CLAY,$27.84
10/27/2016,4301,Des Moines,50320,POLK,$3585.08
11/18/2016,4723,Cedar Falls,50613,BLACK HAWK,$1875.96
11/21/2016,4569,Sutherland,51058,OBRIEN,$3361.51
12/12/2016,4910,Waterloo,50702,BLACK HAWK,$2615.25
10/13/2016,4397,Ankeny,50021,POLK,$268.31
12/22/2016,5079,Denison,51442,CRAWFORD,$537.52
10/10/2016,4203,Waverly,50677,BREMER,$5560.19
12/13/2016,5159,Rockwell City,50579,CALHOUN,$1160.57
12/05/2016,3952,Bettendorf,52722,SCOTT,$14097.01
12/28/2016,5083,Sioux City,51104,WOODBURY,$901.32
11/10/2016,2663,Urbandale,50322,POLK,$21056.22
12/01/2016,5079,Denison,51442,CRAWFORD,$1559.32
12/02/2016,5314,Council Bluffs,51501,POTTAWATTA,$1014.60
12/21/2016,5317,Toledo,52342,TAMA,$1011.60
10/17/2016,2560,Marion,52302,LINN,$13125.65
11/04/2016,2656,Corning,51632,Clayton,$1958.16
10/24/2016,4267,Anita,50020,CASS,$688.45
12/12/2016,2573,Muscatine,52761,MUSCATINE,$17243.05
10/04/2016,5042,Dubuque,52001,DUBUQUE,$1552.13
11/01/2016,9929,Iowa City,52240,JOHNSON,$78.00
11/18/2016,3857,Waukon,52172,ALLAMAKEE,$11529.49
10/18/2016,3651,Indianola,50125,WARREN,$2045.33
11/30/2016,3920,Clinton,52732,CLINTON,$1197.83
12/19/2016,5133,Orange City,51041,SIOUX,$1434.22
12/15/2016,4149,Denison,51442,CRAWFORD,$1246.18
11/14/2016,4315,Washington,52353,WASHINGTON,$1558.08
12/29/2016,4001,Carroll,51401,CARROLL,$3135.18
10/17/2016,3981,Sioux Center,51250,SIOUX,$6031.85
11/07/2016,5001,Independence,50644,BUCHANAN,$1210.72
10/10/2016,3663,Waterloo,50702,BLACK HAWK,$6627.30
12/01/2016,5318,Des Moines,50317,POLK,$1552.14
10/12/2016,4272,Estherville,51334,EMMET,$2084.88
12/14/2016,5065,Sioux City,51106,WOODBURY,$277.44
10/04/2016,5113,Waterloo,50703,BLACK HAWK,$2367.80
10/13/2016,4917,Perry,50220,DALLAS,$657.84
10/11/2016,5318,Des Moines,50317,POLK,$6367.64
12/08/2016,4748,Davenport,52807,SCOTT,$1978.78
11/07/2016,5244,Cresco,52136,HOWARD,$4973.12
10/04/2016,5243,Waterloo,50703,BLACK HAWK,$3224.07
11/09/2016,4805,Fort Dodge,50501,WEBSTER,$2052.65
12/21/2016,5284,Brooklyn,52211,POWESHIEK,$3347.83
12/06/2016,4663,Peosta,52068,DUBUQUE,$1778.50
10/14/2016,2521,West Des Moines,50265,POLK,$11004.93
12/14/2016,3390,Milford,51351,DICKINSON,$7166.72
10/20/2016,4404,Ankeny,50021,POLK,$1521.10
11/07/2016,4972,Monona,52159,CLAYTON,$771.72
10/25/2016,4957,Wall Lake,51466,SAC,$572.96
12/23/2016,4973,West Union,52175,FAYETTE,$3124.43
12/13/2016,2465,Dubuque,52003,DUBUQUE,$5215.54
10/17/2016,5263,Rock Valley,51247,SIOUX,$2386.38
10/24/2016,3917,Davenport,52804,SCOTT,$1785.67
11/09/2016,2501,Ames,50010,STORY,$16176.28
12/27/2016,4299,Central City,52214,LINN,$1512.70
10/28/2016,4414,Neola,51559,POTTAWATTA,$652.45
11/14/2016,3829,Mount Vernon,52314,LINN,$2454.22
11/21/2016,4467,Muscatine,52761,MUSCATINE,$330.31
10/10/2016,4184,Muscatine,52761,MUSCATINE,$1686.07
10/10/2016,2852,Des Moines,50310,POLK,$1193.30
12/26/2016,2633,Des Moines,50320,POLK,$2190.61
11/17/2016,5313,Des Moines,50315,POLK,$2384.31
12/27/2016,3650,Holstein,51025,IDA,$4185.30
10/21/2016,5245,Des Moines,50315,POLK,$1562.40
11/11/2016,4068,West Des Moines,50265,POLK,$2002.85
10/31/2016,4867,Council Bluffs,51501,POTTAWATTA,$1879.62
11/08/2016,2285,Iowa City,52240,JOHNSON,$12752.21
11/21/2016,4413,Wapello,52653,LOUISA,$1489.65
11/17/2016,3995,Cedar Falls,50613,BLACK HAWK,$5257.93
11/21/2016,9911,Urbandale,50322,POLK,$948.77
12/05/2016,2662,Muscatine,52761,MUSCATINE,$7582.90
12/28/2016,4195,Toledo,52342,TAMA,$1720.61
12/15/2016,4091,Clear Lake,50428,Cerro Gord,$1934.05
10/10/2016,2512,Iowa City,52240,JOHNSON,$20300.05
12/06/2016,3872,Dubuque,52003,DUBUQUE,$2496.42
12/13/2016,4669,Des Moines,50312,POLK,$6879.92
11/29/2016,2549,Indianola,50125,WARREN,$16061.44
12/02/2016,5187,Ames,50010,STORY,$2113.52
11/02/2016,5080,Spencer,51301,CLAY,$6002.13
10/10/2016,3045,Britt,50423,HANCOCK,$1013.73
11/04/2016,4291,Creston,50801,UNION,$2849.25
11/09/2016,2536,Pleasant Hill,50317,Polk,$8487.38
12/29/2016,4366,Tiffin,52340,JOHNSON,$764.30
11/09/2016,4971,Pleasant Hill,50327,Polk,$4154.03
12/28/2016,4775,Dakota City,50529,HUMBOLDT,$285.58
10/03/2016,2575,Waterloo,50702,BLACK HAWK,$5059.58
10/11/2016,5063,Waterloo,50703,BLACK HAWK,$2294.01
11/16/2016,5064,Fairfax,52228,LINN,$2107.27
12/05/2016,2629,Council Bluffs,51503,POTTAWATTA,$17624.25
12/12/2016,4945,Osage,50461,MITCHELL,$2116.72
10/25/2016,4697,Iowa City,52240,JOHNSON,$4285.64
12/12/2016,5071,Durant,52747,CEDAR,$923.44
12/08/2016,4447,Urbandale,50322,POLK,$542.49
10/19/2016,2637,Davenport,52804,SCOTT,$8364.64
12/12/2016,4258,Burlington,52601,DES MOINES,$1808.80
10/17/2016,3882,Davenport,52802,SCOTT,$897.50
11/02/2016,3660,Knoxville,50138,MARION,$1801.56
11/14/2016,2558,Mount Pleasant,52641,HENRY,$11036.55
11/29/2016,4163,Storm Lake,50588,BUENA VIST,$2237.06
11/21/2016,2569,Cedar Rapids,52402,LINN,$11181.69
12/12/2016,4277,Le Mars,51031,PLYMOUTH,$5017.48
12/27/2016,4377,Des Moines,50313,POLK,$535.68
12/30/2016,3930,St Lucas,52166,Fayette,$895.44
10/24/2016,3918,Davenport,52802,SCOTT,$984.34
10/21/2016,5098,Des Moines,50311,POLK,$1895.80
12/15/2016,3528,Mason City,50401,CERRO GORD,$3678.30
12/27/2016,4831,Boone,50036,BOONE,$256.22
11/09/2016,4311,Fort Dodge,50501,WEBSTER,$1304.89
11/14/2016,3562,West Burlington,52655,DES MOINES,$11303.58
10/31/2016,2643,Waterloo,50701,BLACK HAWK,$7025.94
11/10/2016,3670,Coralville,52241,JOHNSON,$10774.34
10/19/2016,4132,Camanche,52730,CLINTON,$2476.30
10/27/2016,4165,Ankeny,50023,Polk,$287.84
12/07/2016,4817,Knoxville,50138,MARION,$1895.72
12/28/2016,5353,Pella,50219,MARION,$2508.05
10/21/2016,4110,Parkersburg,50665,BUTLER,$2179.47
12/15/2016,5343,Coon Rapids,50058,CARROLL,$1165.43
10/17/2016,4146,Waverly,50677,BREMER,$2433.63
12/30/2016,2835,Cedar Falls,50613,BLACK HAWK,$1104.24
11/21/2016,4806,West Liberty,52776,MUSCATINE,$3197.16
12/26/2016,5226,Davenport,52802,SCOTT,$3452.57
10/06/2016,2248,Des Moines,50312,POLK,$7041.48
12/19/2016,5091,Muscatine,52761,MUSCATINE,$406.55
12/27/2016,2576,Storm Lake,50588,BUENA VIST,$6597.57
10/24/2016,5252,North English,52316,IOWA,$846.76
11/04/2016,2553,Creston,50801,UNION,$4858.34
11/14/2016,4337,Larchwood,51241,LYON,$1163.67
12/12/2016,4150,Waterloo,50701,BLACK HAWK,$2942.13
10/10/2016,4584,Dumont,50602,Butler,$505.43
10/26/2016,3928,North Liberty,52317,JOHNSON,$2943.31
10/06/2016,5307,Johnston,50131,POLK,$1543.60
12/13/2016,3989,Cherokee,51012,CHEROKEE,$1887.81
10/07/2016,4762,Fort Atkinson,52144,WINNESHIEK,$1435.13
11/04/2016,4010,Glenwood,51534,MILLS,$948.84
11/02/2016,3909,Melcher-Dallas,50163,Marion,$2282.66
10/11/2016,2113,Gowrie,50543,WEBSTER,$924.41
11/23/2016,4773,West Des Moines,50265,POLK,$278.96
12/29/2016,5212,Mason City,50401,CERRO GORD,$697.34
12/30/2016,4266,Shenandoah,51601,PAGE,$3188.46
10/10/2016,4231,Le Mars,51031,PLYMOUTH,$2056.00
12/05/2016,4580,Washington,52353,WASHINGTON,$715.17
10/12/2016,3916,Ottumwa,52501,WAPELLO,$2138.31
10/20/2016,3540,Davenport,52807,SCOTT,$2660.94
11/22/2016,4757,Bondurant,50035,POLK,$2273.22
10/27/2016,2517,Newton,50208,JASPER,$7550.54
11/07/2016,5213,Montrose,52639,LEE,$668.55
11/07/2016,2661,Sheldon,51201,OBRIEN,$5768.28
11/30/2016,4070,Belle Plaine,52208,BENTON,$2525.73
12/27/2016,4496,Cedar Rapids,52402,LINN,$856.90
12/29/2016,3858,Davenport,52806,SCOTT,$3860.37
10/20/2016,5011,Williamsburg,52361,IOWA,$826.28
10/18/2016,4160,Iowa City,52240,JOHNSON,$2218.94
12/20/2016,4757,Bondurant,50035,POLK,$1619.05
11/02/2016,4027,Centerville,52544,APPANOOSE,$2469.66
10/14/2016,3816,Red Oak,51566,MONTGOMERY,$1977.96
10/20/2016,5205,Glidden,51443,CARROLL,$483.67
12/09/2016,4073,Forest City,50436,WINNEBAGO,$5505.36
12/02/2016,5052,Greenfield,50849,ADAIR,$1015.82
11/09/2016,4201,Sioux City,51109,WOODBURY,$1699.99
12/27/2016,5179,Baxter,50028,JASPER,$901.88
11/10/2016,2838,Davenport,52806,SCOTT,$1075.32
11/30/2016,4191,Pella,50219,MARION,$2018.88
11/07/2016,4970,West Liberty,52776,MUSCATINE,$1481.00
11/17/2016,5069,Lake Mills,50450,WINNEBAGO,$1210.32
11/21/2016,4006,Larchwood,51241,LYON,$1406.37
10/24/2016,4000,Woodbine,51579,HARRISON,$509.07
11/16/2016,5317,Toledo,52342,TAMA,$1879.08
11/29/2016,4138,Indianola,50125,WARREN,$1949.33
12/15/2016,2561,Des Moines,50321,POLK,$21853.44
12/12/2016,4867,Council Bluffs,51501,POTTAWATTA,$1638.95
12/12/2016,4589,Sibley,51249,OSCEOLA,$1746.22
10/04/2016,5014,Iowa City,52240,JOHNSON,$1195.26
11/03/2016,4196,Davenport,52806,SCOTT,$1945.57
12/09/2016,4893,West Des Moines,50265,POLK,$362.05
12/20/2016,3749,Storm Lake,50588,BUENA VIST,$1714.86
12/26/2016,3695,Remsen,51050,PLYMOUTH,$3520.82
10/20/2016,4725,Ankeny,50023,Polk,$856.47
12/23/2016,4476,Council Bluffs,51501,POTTAWATTA,$540.92
11/22/2016,3749,Storm Lake,50588,BUENA VIST,$3397.44
10/03/2016,2591,Atlantic,50022,CASS,$17797.58
10/10/2016,3162,Muscatine,52761,MUSCATINE,$1981.95
10/06/2016,4877,Clive,50325,POLK,$4748.00
11/18/2016,3717,Sumner,50674,BREMER,$2039.43
10/07/2016,4250,Eldora,50627,HARDIN,$1704.00
11/29/2016,4450,Urbandale,50323,POLK,$417.72
12/05/2016,4908,Elkader,52043,CLAYTON,$399.79
12/09/2016,5199,Oelwein,50662,FAYETTE,$2007.77
12/19/2016,4736,Marion,52302,LINN,$1611.42
11/28/2016,4143,Lawler,52154,CHICKASAW,$2202.72
10/26/2016,4202,Sioux City,51106,WOODBURY,$1429.79
11/08/2016,4634,Cedar Rapids,52402,LINN,$282.50
12/27/2016,5294,Waterloo,50703,BLACK HAWK,$1259.00
10/19/2016,3776,Davenport,52806,SCOTT,$7083.89
12/22/2016,5127,Des Moines,50312,POLK,$11249.98
11/04/2016,4545,Council Bluffs,51503,POTTAWATTA,$1558.96
12/22/2016,9022,Davenport,52801,SCOTT,$93.06
12/30/2016,3997,Osceola,50213,CLARKE,$2232.84
11/17/2016,5012,Perry,50220,Boone,$761.60
12/19/2016,2514,Marion,50129,Linn,$1539.85
12/01/2016,5127,Des Moines,50312,POLK,$12306.68
12/05/2016,2837,Waterloo,50702,BLACK HAWK,$2058.46
10/20/2016,3624,Newton,50208,JASPER,$2149.56
10/24/2016,4673,West Point,52656,LEE,$4065.51
11/08/2016,3959,Dubuque,52001,DUBUQUE,$999.96
10/31/2016,4150,Waterloo,50701,BLACK HAWK,$1278.76
11/10/2016,3054,Grinnell,50112,POWESHIEK,$1401.63
10/12/2016,5048,Rolfe,50581,POCAHONTAS,$1056.05
10/25/2016,3666,Cedar Rapids,52404,LINN,$3098.16
11/02/2016,2548,Altoona,50009,POLK,$8181.16
10/07/2016,4103,Ames,50010,STORY,$2889.68
10/27/2016,2130,Waterloo,50703,BLACK HAWK,$14949.71
11/02/2016,4251,Ames,50014,STORY,$4991.82
11/16/2016,2623,Sioux City,51104,WOODBURY,$20153.71
10/17/2016,5103,Muscatine,52761,MUSCATINE,$279.69
11/07/2016,4180,Marion,52302,LINN,$1879.94
11/07/2016,3782,Guttenberg,52052,CLAYTON,$2538.05
11/14/2016,4313,Atlantic,50022,CASS,$2448.24
11/02/2016,4046,Centerville,52544,APPANOOSE,$493.94
10/27/2016,3756,Manning,51455,CARROLL,$1906.06
10/24/2016,3859,Independence,50644,BUCHANAN,$1588.86
11/30/2016,9906,Des Moines,50317,POLK,$49.07
11/01/2016,4923,Aurelia,51005,CHEROKEE,$763.20
11/28/2016,2528,Des Moines,50315,POLK,$8630.01
11/30/2016,4069,Ottumwa,52501,WAPELLO,$638.36
12/27/2016,3495,Monticello,52310,JONES,$4248.57
10/11/2016,5286,Iowa City,52240,JOHNSON,$578.03
10/13/2016,4373,West Des Moines,50266,POLK,$735.13
12/05/2016,2191,Keokuk,52632,LEE,$13512.45
12/09/2016,4628,Oelwein,50662,FAYETTE,$2799.82
11/10/2016,5196,Coralville,52241,JOHNSON,$785.82
12/26/2016,5315,Sigourney,52591,KEOKUK,$1782.50
11/23/2016,3390,Milford,51351,DICKINSON,$10573.55
10/31/2016,4277,Le Mars,51031,PLYMOUTH,$5361.75
11/30/2016,5105,North Liberty,52317,JOHNSON,$9689.38
11/07/2016,3563,Muscatine,52761,MUSCATINE,$5619.60
12/19/2016,3710,Columbus Junction,52738,LOUISA,$587.76
11/03/2016,4802,Des Moines,50310,POLK,$2324.34
12/21/2016,4271,Centerville,52544,APPANOOSE,$948.10
12/05/2016,4869,Guttenberg,52052,CLAYTON,$325.03
10/17/2016,2601,Fairfield,52556,JEFFERSON,$10311.91
12/05/2016,4062,Des Moines,50314,POLK,$3589.84
10/11/2016,4647,Waterloo,50707,Black Hawk,$1828.76
10/13/2016,2595,Denison,51442,CRAWFORD,$6951.03
12/12/2016,2643,Waterloo,50701,BLACK HAWK,$9240.22
12/30/2016,3443,Council Bluffs,51503,POTTAWATTA,$2714.56
11/23/2016,5065,Sioux City,51106,WOODBURY,$103.50
12/29/2016,5102,Mount Vernon,52314,LINN,$25296.21
10/07/2016,2626,Des Moines,50311,POLK,$15489.02
11/09/2016,4899,Graettinger,51342,PALO ALTO,$438.20
11/10/2016,3354,Davenport,52807,SCOTT,$25448.34
10/05/2016,4105,Nevada,50201,STORY,$2163.12
11/07/2016,4967,Blue Grass,52726,SCOTT,$938.60
11/14/2016,4382,West Des Moines,50265,POLK,$951.34
10/31/2016,4945,Osage,50461,MITCHELL,$2296.44
12/16/2016,4531,Afton,50830,UNION,$1063.68
11/30/2016,4669,Des Moines,50312,POLK,$5403.48
10/06/2016,4724,Newton,50208,JASPER,$368.40
10/31/2016,5071,Durant,52747,CEDAR,$1256.64
12/12/2016,3621,Sheldon,51201,OBRIEN,$5556.72
11/07/2016,2665,Waukee,50263,DALLAS,$560.12
10/18/2016,4956,Cedar Rapids,52405,LINN,$1330.53
10/06/2016,3678,Des Moines,50320,POLK,$1535.06
12/21/2016,5064,Fairfax,52228,LINN,$1874.31
10/26/2016,4275,Knoxville,50138,MARION,$1613.75
11/07/2016,4312,Council Bluffs,51501,POTTAWATTA,$13071.01
10/11/2016,4161,Iowa City,52246,JOHNSON,$1472.58
11/11/2016,4709,Ames,50010,STORY,$1262.88
10/05/2016,3853,Davenport,52804,SCOTT,$1758.14
11/17/2016,3645,Windsor Heights,50311,Polk,$3066.00
10/17/2016,3778,Des Moines,50310,POLK,$2197.78
12/06/2016,5242,Iowa City,52240,JOHNSON,$604.44
12/12/2016,4152,Missouri Valley,51555,HARRISON,$2634.26
12/19/2016,4126,Solon,52333,JOHNSON,$5319.59
10/12/2016,4978,Waterloo,50702,BLACK HAWK,$2435.93
12/12/2016,5295,Waterloo,50702,BLACK HAWK,$492.06
12/07/2016,4652,Davenport,52803,SCOTT,$3821.46
12/30/2016,4594,Des Moines,50312,POLK,$247.26
10/13/2016,2544,Marshalltown,50158,MARSHALL,$14614.53
11/07/2016,2627,Des Moines,50310,POLK,$1860.30
11/21/2016,4402,Riverside,52327,WASHINGTON,$1565.00
12/09/2016,4796,Des Moines,50321,POLK,$2315.22
11/28/2016,4019,Manchester,52057,DELAWARE,$4541.28
11/17/2016,2515,Mason City,50401,CERRO GORD,$20718.21
12/23/2016,4608,Council Bluffs,51503,POTTAWATTA,$358.74
11/03/2016,4190,Jefferson,50129,GREENE,$1176.94
11/07/2016,2554,Davenport,52802,SCOTT,$3957.80
10/20/2016,4209,Grimes,50111,POLK,$6712.50
12/14/2016,3818,Knoxville,50138,MARION,$3122.25
12/15/2016,4014,Denison,51442,CRAWFORD,$5369.82
10/27/2016,3871,West Des Moines,50266,POLK,$2081.76
10/10/2016,3790,Mt Pleasant,52641,Henry,$3500.22
12/23/2016,4474,Council Bluffs,51501,POTTAWATTA,$1528.20
12/14/2016,4864,Clinton,52733,CLINTON,$4719.76
12/14/2016,5013,Bettendorf,52722,SCOTT,$1484.64
12/09/2016,4882,St Charles,50240,Madison,$248.58
12/12/2016,4986,Floyd,50435,FLOYD,$1358.13
12/29/2016,5098,Des Moines,50311,POLK,$497.52
10/04/2016,4265,Waterloo,50702,BLACK HAWK,$3715.05
11/02/2016,4293,Eddyville,52553,WAPELLO,$387.51
11/09/2016,5216,Runnells,50237,POLK,$871.38
12/20/2016,4660,Cedar Rapids,52403,LINN,$1219.21
10/26/2016,4319,Humboldt,50548,HUMBOLDT,$736.41
12/27/2016,2619,West Des Moines,50266,POLK,$29691.04
12/29/2016,4577,Woodward,50276,DALLAS,$191.19
11/22/2016,4660,Cedar Rapids,52403,LINN,$843.00
11/09/2016,5319,Davenport,52802,SCOTT,$847.37
11/11/2016,2607,Shenandoah,51601,PAGE,$7998.37
11/11/2016,4767,Ankeny,50023,Polk,$847.22
10/21/2016,4369,Norwalk,50211,WARREN,$946.68
10/25/2016,5101,Waterloo,50701,BLACK HAWK,$1988.51
12/29/2016,5245,Des Moines,50315,POLK,$1573.34
10/25/2016,4648,Waterloo,50703,BLACK HAWK,$2924.53
10/26/2016,2667,Sioux City,51104,WOODBURY,$1497.32
12/14/2016,2233,Spirit Lake,51360,DICKINSON,$4185.38
10/24/2016,5128,Des Moines,50310,POLK,$3758.42
10/26/2016,4204,Clinton,52733,CLINTON,$4375.80
11/16/2016,5284,Brooklyn,52211,POWESHIEK,$1704.60
11/23/2016,4387,Spirit Lake,51360,DICKINSON,$1135.80
11/29/2016,4171,Cascade,52033,DUBUQUE,$4030.15
10/17/2016,3784,Independence,50644,BUCHANAN,$2620.20
10/31/2016,2573,Muscatine,52761,MUSCATINE,$16684.27
10/17/2016,2445,Oakland,51560,POTTAWATTA,$468.96
11/01/2016,3841,Dubuque,52001,DUBUQUE,$814.71
11/08/2016,3618,Cedar Rapids,52404,LINN,$7552.14
12/07/2016,4200,Sioux City,51108,WOODBURY,$1675.64
11/17/2016,5138,Kellogg,50135,JASPER,$1234.22
11/18/2016,4818,Decorah,52101,WINNESHIEK,$7947.83
12/28/2016,2596,Ottumwa,52501,WAPELLO,$6115.65
12/20/2016,4895,Cedar Rapids,52402,LINN,$5309.24
10/19/2016,4428,Ames,50014,STORY,$3280.14
12/07/2016,5096,North Liberty,52317,JOHNSON,$2130.84
12/16/2016,5145,Des Moines,50315,POLK,$14938.42
10/17/2016,5282,Mason City,50401,CERRO GORD,$909.14
10/25/2016,3993,Waterloo,50701,BLACK HAWK,$3773.42
11/01/2016,5004,Ida Grove,51445,IDA,$1468.42
11/22/2016,4895,Cedar Rapids,52402,LINN,$3690.80
10/31/2016,4910,Waterloo,50702,BLACK HAWK,$3868.35
12/08/2016,2612,Perry,50220,DALLAS,$2752.59
10/25/2016,2572,Cedar Falls,50613,BLACK HAWK,$17851.31
10/06/2016,2671,Jefferson,50129,GREENE,$3979.37
11/28/2016,5299,Muscatine,52761,MUSCATINE,$655.33
12/19/2016,3542,St Ansgar,50472,Mitchell,$1680.77
11/14/2016,3679,Monona,52159,CLAYTON,$1358.29
11/17/2016,4364,Grinnell,50112,POWESHIEK,$415.96
11/07/2016,2539,Iowa Falls,50126,HARDIN,$8741.65
10/17/2016,4578,Farmington,52626,VAN BUREN,$2204.02
11/14/2016,5250,Des Moines,50317,POLK,$1769.99
10/25/2016,4443,Palo,52324,LINN,$1384.20
10/13/2016,2587,Johnston,50131,POLK,$7899.15
10/04/2016,4636,Cedar Rapids,52402,LINN,$1614.44
12/23/2016,5210,Clarinda,51632,PAGE,$5195.46
10/18/2016,5140,Cherokee,51012,CHEROKEE,$3750.88
12/12/2016,2839,Davenport,52804,SCOTT,$1487.16
10/14/2016,5169,Des Moines,50313,POLK,$228.12
11/02/2016,4192,Bettendorf,52722,SCOTT,$1714.19
10/07/2016,4643,Red Oak,51566,MONTGOMERY,$410.28
11/18/2016,4466,Fayette,52142,FAYETTE,$2512.92
10/24/2016,3957,Edgewood,52042,CLAYTON,$869.43
12/07/2016,5050,Carlisle,50047,WARREN,$1938.45
11/02/2016,2670,Coralville,52241,JOHNSON,$10852.58
10/06/2016,4195,Toledo,52342,TAMA,$2354.72
10/24/2016,5148,Holy Cross,52053,DUBUQUE,$2452.47
11/23/2016,5106,DeWitt,52742,CLINTON,$1501.60
10/14/2016,4249,Clarinda,51632,PAGE,$817.59
12/07/2016,5109,Carlisle,50047,WARREN,$1169.48
12/07/2016,5339,Marengo,52301,IOWA,$592.20
10/12/2016,4640,Davenport,52807,SCOTT,$2509.04
10/12/2016,5190,Walford,52351,Linn,$537.53
12/05/2016,2633,Des Moines,50320,POLK,$25178.40
11/03/2016,2587,Johnston,50131,POLK,$5508.94
12/29/2016,4777,Paullina,51046,OBRIEN,$2109.68
12/14/2016,3735,Oskaloosa,52577,Buchanan,$5537.18
12/19/2016,4633,Carter Lake,51510,POTTAWATTA,$1847.25
11/23/2016,3789,Oskaloosa,52577,MAHASKA,$2985.00
12/19/2016,5271,Winthrop,50682,BUCHANAN,$567.42
10/21/2016,4743,Council Bluffs,51503,POTTAWATTA,$4057.19
11/23/2016,3842,Bancroft,50517,KOSSUTH,$4486.76
10/24/2016,3065,Montezuma,50171,POWESHIEK,$1442.75
11/16/2016,3783,Pocahontas,50574,POCAHONTAS,$3163.16
11/21/2016,4793,Fort Madison,52627,LEE,$696.38
12/12/2016,3612,Maquoketa,52060,JACKSON,$5941.12
10/12/2016,4228,Vinton,52349,BENTON,$2659.44
10/24/2016,4904,Larchwood,51241,LYON,$902.67
12/26/2016,2662,Muscatine,52761,MUSCATINE,$5643.87
10/10/2016,4153,Evansdale,50707,BLACK HAWK,$2776.58
12/14/2016,4412,Tipton,52772,CEDAR,$640.89
12/14/2016,5292,Vinton,52349,BENTON,$1778.45
11/01/2016,4252,Monticello,52310,JONES,$1048.28
12/30/2016,2636,Des Moines,50317,POLK,$6058.50
10/21/2016,3811,Keokuk,52632,LEE,$0.00
11/04/2016,4797,Des Moines,50316,POLK,$797.88
11/16/2016,2618,Cedar Rapids,52402,LINN,$8255.45
11/22/2016,4803,Des Moines,50313,POLK,$862.98
11/07/2016,4114,Atlantic,50022,CASS,$2465.21
10/06/2016,3742,Lemars,51031,Plymouth,$0.00
10/11/2016,3632,Dubuque,52003,DUBUQUE,$4747.80
11/23/2016,2606,Humboldt,50548,HUMBOLDT,$4059.88
11/29/2016,4982,Alta,51002,BUENA VIST,$1480.44
